Part Name,Part Library Name,Description,Vendor,Shape Code,Physical Class,Functional Class,L,W,T,Supply Type,Supply Kind,Tape Kind,Tape Width,Tape Pitch,Reel Size,Part Count,Supply Direction,Creation Date,Modification Date,Pickup Error Setting,Recog Error Stop,Polarity,Nozzle,Vacuum Sensor Pickup Check,Vacuum Sensor Mount Check,Pickup Gap,Mount Gap,Brightness Check,Dispense Option,Inspection Data,Pickup Offset Z,Eject Height,Offset Check for Dense Mounting,Tolerance: Part Size,Tolerance: Lead Width,Tolerance: Lead Pitch,Tolerance: Lead Coplanarity,Tolerance: Ball Diameter,Tolerance: Ball Pitch,Tolerance: Ball Coplanarity,L,W,Teach,Pickup Speed,Mount Speed,Pickup hold time,Mount hold time,Camera,Lighting,Recognition Speed,Recog Height,Scan Count,Recognize by Mount Angle,Automatic Height Measure(cushion end sensor),Auto Height Measure(Height Sensor),Height Measure Gap,3D Mount Gap,Pickup Offset X,Pickup Offset Y,Pickup Angle,Gang Pickup,Pickup Position Learning,Pickup Shift Tolerance,Pickup before Inspection,Mount Load (MP Head),Mount Motion (Down),Mount Motion (Up),2 Step Motion Height Offset (Down),Discard to,Thickness Measure,Thickness Upper Limit,Thickness Lower Limit,Thickness Measure Timing,Shadow Lamp Offset,Direct Lamp Offset,BGA Lamp Offset,PIP Lamp Offset,Advance Feeding,Pickup Position Auto Teach,Feeder Drive Speed,Action After Splice Detection,Advance Feed Count,Lift Speed,Pull Axis Speed,Try Position Recognition,Transfer,Transfer Load,Transfer Height,Sqeegee Gap,Transfer Time,Transfer Speed,Transfer Mode,Parts Empty Count,Pickup Error Count,Automatic Height Measure at splicing,Pickup Position Auto Teach (splicing),Rotation Check,Center Position Check,Surrounding Check,Brightness Check Count,Recog error count,Wait before Mount,Pickup Motion (Down),Pickup Motion (Up),MSD Level,NPI,Label,LCR,Mount Load (HS Head),Barcode,Dispense Option (SP)
LED4014,RD_SMT1,"Model: 401B+, Kitting Bin, 3000K, S3, CRI 80, 150mA-3V",Demo Vendor 224,,Odd Shaped Component,Fixed Resistor,4.13,1.59,0.5,E1204_L,Tape and Reel,Embossed,12,4,Large (330mm),16000,0,12/19/2021 15:45,12/19/2021 15:45,Parts Empty Stop,Set count,Yes,"235,0,0,0,0",No,Yes,0.3,0.4,,Off,Off,0,0,Off,, , ,, , ,,,,Done,100,100,Standard,Standard,2D Camera,Direct Lighting,Auto,0,Auto,No,No,No,0,0,-0.039,0,0,Allow,Yes,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0.1,-0.1,First pickup,0,-80,0,0,No,Yes,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
2835/3000K,RD_SMT1,9V-100mA 3000K SSC Ra80,Demo Vendor 225,,Odd Shaped Component,LED,3.78,3.08,0.7,E0804_L,Tape and Reel,Embossed,8,4,Large (330mm),16000,0,12/19/2021 16:50,12/19/2021 16:55,Parts Empty Stop,Set count,Yes,"240,0,0,0,0",No,Yes,0.3,0.3,,Off,Off,0,0,Off,, , ,, , ,,,,Done,100,100,Standard,Standard,2D Camera,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,No,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0.14,-0.14,First pickup,-50,55,0,0,No,No,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
2835/6500K,RD_SMT1,9V-100mA 6500K SSC Ra80,Demo Vendor 226,,Odd Shaped Component,LED,3.73,3.04,0.7,E0804_L,Tape and Reel,Embossed,8,4,Large (330mm),16000,0,12/19/2021 16:50,12/19/2021 16:50,Parts Empty Stop,Set count,Yes,"240,0,0,0,0",No,Yes,0.3,0.3,,Off,Off,0,0,Off,, , ,, , ,,,,Done,100,100,Standard,Standard,2D Camera,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,No,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0.14,-0.14,First pickup,-50,55,0,0,No,No,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
STW8A12D-S1-8000k,RD_SMT1,3V-65mA 3000K SSC Ra80,Demo Vendor 227,,Rectangular Chip,LED,3.6,2.7,0.7,E0804_L,Tape and Reel,Embossed,8,4,Large (330mm),16000,0,12/20/2021 7:20,12/20/2021 7:20,Parts Empty Stop,Set count,Yes,"235,0,0,0,0",Yes,Yes,0.3,0.3,,Off,Off,0,0,Off,,,,,,,,,,Done,80,100,2X,Standard,2D Camera,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,No,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0.14,-0.14,First pickup,100,-255,0,0,No,No,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
STW8A12D-S1-4000k,RD_SMT1,3V-65mA 3000K SSC Ra80,Demo Vendor 228,,Rectangular Chip,LED,3.6,2.7,0.7,E0804_L,Tape and Reel,Embossed,8,4,Large (330mm),16000,0,12/20/2021 7:21,12/20/2021 7:21,Parts Empty Stop,Set count,Yes,"235,0,0,0,0",Yes,Yes,0.3,0.3,,Off,Off,0,0,Off,,,,,,,,,,Done,80,100,2X,Standard,2D Camera,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,No,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0.14,-0.14,First pickup,100,-255,0,0,No,No,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
RXF0307-2.2,RD_SMT1,,Demo Vendor 229,,Leaded Component,Other,8.82,3.37,3,E1608_L,Tape and Reel,Embossed,16,8,Large (330mm),1,0,12/31/2021 17:27,12/31/2021 18:15,Parts Empty Stop,Set count,No,"881,0,0,0,0",No,Yes,0.3,0.3,,Off,Off,0,0,Off,, , ,,,,,,,Not Yet,40,20,4X,2X,2D/3DAuto select,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,No,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0.16,-0.16,First pickup,-35,65,40,0,No,No,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
RXF0309-22,RD_SMT1,,Demo Vendor 230,,Leaded Component,Other,8.82,3.37,3,E1608_L,Tape and Reel,Embossed,16,8,Large (330mm),1,0,12/31/2021 17:27,12/31/2021 18:15,Parts Empty Stop,Set count,No,"881,0,0,0,0",No,Yes,0.3,0.3,,Off,Off,0,0,Off,, , ,,,,,,,Not Yet,40,20,4X,2X,2D/3DAuto select,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,No,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0.16,-0.16,First pickup,-35,65,40,0,No,No,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
L128-5080RC35001C1,RD_SMT1,,Demo Vendor 231,,Odd Shaped Component,LED,3.78,3.08,0.7,E0804_L,Tape and Reel,Embossed,8,4,Large (330mm),16000,0,12/31/2021 17:28,12/31/2021 17:28,Parts Empty Stop,Set count,Yes,"240,0,0,0,0",No,Yes,0.3,0.3,,Off,Off,0,0,Off,, , ,, , ,,,,Done,100,100,Standard,Standard,2D Camera,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,No,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0.14,-0.14,First pickup,-50,55,0,0,No,No,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
L128-5080RC35001C9,RD_SMT1,,Demo Vendor 232,,Odd Shaped Component,LED,3.78,3.08,0.7,E0804_L,Tape and Reel,Embossed,8,4,Large (330mm),16000,0,12/31/2021 17:28,12/31/2021 17:28,Parts Empty Stop,Set count,Yes,"240,0,0,0,0",No,Yes,0.3,0.3,,Off,Off,0,0,Off,, , ,, , ,,,,Done,100,100,Standard,Standard,2D Camera,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,No,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0.14,-0.14,First pickup,-50,55,0,0,No,No,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
L128-5080RC35001C11,RD_SMT1,,Demo Vendor 233,,Odd Shaped Component,LED,3.78,3.08,0.7,E0804_L,Tape and Reel,Embossed,8,4,Large (330mm),16000,0,12/31/2021 17:28,12/31/2021 17:28,Parts Empty Stop,Set count,Yes,"240,0,0,0,0",No,Yes,0.3,0.3,,Off,Off,0,0,Off,, , ,, , ,,,,Done,100,100,Standard,Standard,2D Camera,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,No,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0.14,-0.14,First pickup,-50,55,0,0,No,No,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
L128-5080RC35001C10,RD_SMT1,,Demo Vendor 234,,Odd Shaped Component,LED,3.78,3.08,0.7,E0804_L,Tape and Reel,Embossed,8,4,Large (330mm),16000,0,12/31/2021 17:28,12/31/2021 17:28,Parts Empty Stop,Set count,Yes,"240,0,0,0,0",No,Yes,0.3,0.3,,Off,Off,0,0,Off,, , ,, , ,,,,Done,100,100,Standard,Standard,2D Camera,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,No,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0.14,-0.14,First pickup,-50,55,0,0,No,No,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
L128-5080RC35001C13,RD_SMT1,,Demo Vendor 235,,Odd Shaped Component,LED,3.78,3.08,0.7,E0804_L,Tape and Reel,Embossed,8,4,Large (330mm),16000,0,12/31/2021 17:28,12/31/2021 17:28,Parts Empty Stop,Set count,Yes,"240,0,0,0,0",No,Yes,0.3,0.3,,Off,Off,0,0,Off,, , ,, , ,,,,Done,100,100,Standard,Standard,2D Camera,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,No,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0.14,-0.14,First pickup,-50,55,0,0,No,No,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
L128-5080RC35001C12,RD_SMT1,,Demo Vendor 236,,Odd Shaped Component,LED,3.78,3.08,0.7,E0804_L,Tape and Reel,Embossed,8,4,Large (330mm),16000,0,12/31/2021 17:28,12/31/2021 17:28,Parts Empty Stop,Set count,Yes,"240,0,0,0,0",No,Yes,0.3,0.3,,Off,Off,0,0,Off,, , ,, , ,,,,Done,100,100,Standard,Standard,2D Camera,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,No,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0.14,-0.14,First pickup,-50,55,0,0,No,No,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
L128-5080RC35001C15,RD_SMT1,,Demo Vendor 237,,Odd Shaped Component,LED,3.78,3.08,0.7,E0804_L,Tape and Reel,Embossed,8,4,Large (330mm),16000,0,12/31/2021 17:28,12/31/2021 17:28,Parts Empty Stop,Set count,Yes,"240,0,0,0,0",No,Yes,0.3,0.3,,Off,Off,0,0,Off,, , ,, , ,,,,Done,100,100,Standard,Standard,2D Camera,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,No,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0.14,-0.14,First pickup,-50,55,0,0,No,No,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
L128-5080RC35001C14,RD_SMT1,,Demo Vendor 238,,Odd Shaped Component,LED,3.78,3.08,0.7,E0804_L,Tape and Reel,Embossed,8,4,Large (330mm),16000,0,12/31/2021 17:28,12/31/2021 17:28,Parts Empty Stop,Set count,Yes,"240,0,0,0,0",No,Yes,0.3,0.3,,Off,Off,0,0,Off,, , ,, , ,,,,Done,100,100,Standard,Standard,2D Camera,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,No,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0.14,-0.14,First pickup,-50,55,0,0,No,No,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
L128-5080RC35001C3,RD_SMT1,,Demo Vendor 239,,Odd Shaped Component,LED,3.78,3.08,0.7,E0804_L,Tape and Reel,Embossed,8,4,Large (330mm),16000,0,12/31/2021 17:28,12/31/2021 17:28,Parts Empty Stop,Set count,Yes,"240,0,0,0,0",No,Yes,0.3,0.3,,Off,Off,0,0,Off,, , ,, , ,,,,Done,100,100,Standard,Standard,2D Camera,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,No,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0.14,-0.14,First pickup,-50,55,0,0,No,No,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
L128-5080RC35001C2,RD_SMT1,,Demo Vendor 240,,Odd Shaped Component,LED,3.78,3.08,0.7,E0804_L,Tape and Reel,Embossed,8,4,Large (330mm),16000,0,12/31/2021 17:28,12/31/2021 17:28,Parts Empty Stop,Set count,Yes,"240,0,0,0,0",No,Yes,0.3,0.3,,Off,Off,0,0,Off,, , ,, , ,,,,Done,100,100,Standard,Standard,2D Camera,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,No,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0.14,-0.14,First pickup,-50,55,0,0,No,No,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
L128-5080RC35001C5,RD_SMT1,,Demo Vendor 241,,Odd Shaped Component,LED,3.78,3.08,0.7,E0804_L,Tape and Reel,Embossed,8,4,Large (330mm),16000,0,12/31/2021 17:28,12/31/2021 17:28,Parts Empty Stop,Set count,Yes,"240,0,0,0,0",No,Yes,0.3,0.3,,Off,Off,0,0,Off,, , ,, , ,,,,Done,100,100,Standard,Standard,2D Camera,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,No,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0.14,-0.14,First pickup,-50,55,0,0,No,No,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
L128-5080RC35001C4,RD_SMT1,,Demo Vendor 242,,Odd Shaped Component,LED,3.78,3.08,0.7,E0804_L,Tape and Reel,Embossed,8,4,Large (330mm),16000,0,12/31/2021 17:28,12/31/2021 17:28,Parts Empty Stop,Set count,Yes,"240,0,0,0,0",No,Yes,0.3,0.3,,Off,Off,0,0,Off,, , ,, , ,,,,Done,100,100,Standard,Standard,2D Camera,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,No,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0.14,-0.14,First pickup,-50,55,0,0,No,No,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
L128-5080RC35001C7,RD_SMT1,,Demo Vendor 243,,Odd Shaped Component,LED,3.78,3.08,0.7,E0804_L,Tape and Reel,Embossed,8,4,Large (330mm),16000,0,12/31/2021 17:28,12/31/2021 17:28,Parts Empty Stop,Set count,Yes,"240,0,0,0,0",No,Yes,0.3,0.3,,Off,Off,0,0,Off,, , ,, , ,,,,Done,100,100,Standard,Standard,2D Camera,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,No,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0.14,-0.14,First pickup,-50,55,0,0,No,No,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
L128-5080RC35001C6,RD_SMT1,,Demo Vendor 244,,Odd Shaped Component,LED,3.78,3.08,0.7,E0804_L,Tape and Reel,Embossed,8,4,Large (330mm),16000,0,12/31/2021 17:28,12/31/2021 17:28,Parts Empty Stop,Set count,Yes,"240,0,0,0,0",No,Yes,0.3,0.3,,Off,Off,0,0,Off,, , ,, , ,,,,Done,100,100,Standard,Standard,2D Camera,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,No,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0.14,-0.14,First pickup,-50,55,0,0,No,No,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
L128-5080RC35001C8,RD_SMT1,,Demo Vendor 245,,Odd Shaped Component,LED,3.78,3.08,0.7,E0804_L,Tape and Reel,Embossed,8,4,Large (330mm),16000,0,12/31/2021 17:28,12/31/2021 17:28,Parts Empty Stop,Set count,Yes,"240,0,0,0,0",No,Yes,0.3,0.3,,Off,Off,0,0,Off,, , ,, , ,,,,Done,100,100,Standard,Standard,2D Camera,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,No,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0.14,-0.14,First pickup,-50,55,0,0,No,No,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
RS06K304KT,RD_SMT1,,Demo Vendor 246,,Rectangular Chip,Fixed Resistor,3.2,1.6,0.55,P0804_S,Tape and Reel,Paper,8,4,Small (180mm),5000,0,12/31/2021 17:29,12/31/2021 17:29,Parts Empty Stop,Set count,No,"235,0,0,0,0",Yes,Yes,0,0.65,,Off,Off,0,0,Off,,,,,,,,,,Done,100,100,Standard,Standard,2D Camera,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,Yes,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0.12,-0.12,First pickup,0,0,0,0,No,Yes,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
RS06K330JT,RD_SMT1,,Demo Vendor 247,,Rectangular Chip,Fixed Resistor,3.2,1.6,0.55,P0804_S,Tape and Reel,Paper,8,4,Small (180mm),5000,0,12/31/2021 17:30,12/31/2021 17:30,Parts Empty Stop,Set count,No,"235,0,0,0,0",Yes,Yes,0,0.65,,Off,Off,0,0,Off,,,,,,,,,,Done,100,100,Standard,Standard,2D Camera,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,Yes,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0.12,-0.12,First pickup,0,0,0,0,No,Yes,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
IC-L1402AE-D,RD_SMT1,,Demo Vendor 248,,Leaded Component,SOP,5,6,1.3,E1208_S,Tape and Reel,Embossed,12,8,Small (180mm),3000,0,12/31/2021 17:31,12/31/2021 18:18,Parts Empty Stop,Set count,Yes,"240,0,0,0,0",No,No,0.3,0.3,,Off,Off,0,0,Off,, , ,,,,,,,Not Yet,100,100,Standard,Standard,2D Camera,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,Yes,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0.22,-0.22,First pickup,0,0,0,0,No,No,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
SFI0806SV241-201A-VAR,RD_SMT1,,Demo Vendor 249,,Rectangular Chip,Capacitor,2,1.25,1.25,P0804_S,Tape and Reel,Paper,8,4,Small (180mm),5000,0,1/2/2022 19:26,1/2/2022 19:26,Parts Empty Stop,Set count,No,"235,1001,0,0,0",Yes,Yes,0.3,0.5,,Off,Off,0,0,Off,,,,,,,,,,Done,100,100,Standard,Standard,2D Camera,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,No,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0.2,-0.2,First pickup,0,0,0,0,No,Yes,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
RS06K15RFT,RD_SMT1,,Demo Vendor 250,,Rectangular Chip,Fixed Resistor,3.2,1.6,0.55,P0804_S,Tape and Reel,Paper,8,4,Small (180mm),5000,0,1/3/2022 18:10,1/3/2022 18:10,Parts Empty Stop,Set count,No,"235,0,0,0,0",Yes,Yes,0,0.65,,Off,Off,0,0,Off,,,,,,,,,,Done,100,100,Standard,Standard,2D Camera,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,Yes,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0.12,-0.12,First pickup,0,0,0,0,No,Yes,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
RXF0307-0.47,RD_SMT1,,Demo Vendor 251,,Leaded Component,Other,8.82,3.37,3,E1608_L,Tape and Reel,Embossed,16,8,Large (330mm),1,0,1/3/2022 18:11,1/3/2022 18:11,Parts Empty Stop,Set count,No,"881,0,0,0,0",No,Yes,0.3,0.3,,Off,Off,0,0,Off,, , ,,,,,,,Not Yet,40,20,4X,2X,2D/3DAuto select,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,No,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0.16,-0.16,First pickup,-35,65,40,0,No,No,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
RS-06K124JT,RD_SMT1,,Demo Vendor 252,,Rectangular Chip,Fixed Resistor,3.2,1.6,0.55,P0804_S,Tape and Reel,Paper,8,4,Small (180mm),5000,0,1/5/2022 9:27,1/5/2022 9:27,Parts Empty Stop,Set count,No,"235,0,0,0,0",Yes,Yes,0.3,0.3,,Off,Off,0,0,Off,,,,,,,,,,Done,100,100,Standard,Standard,2D Camera,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,No,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0.12,-0.12,First pickup,0,0,0,0,No,No,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
RS-06K184JT,RD_SMT1,,Demo Vendor 253,,Rectangular Chip,Fixed Resistor,3.2,1.6,0.55,P0804_S,Tape and Reel,Paper,8,4,Small (180mm),5000,0,1/5/2022 9:26,1/5/2022 9:26,Parts Empty Stop,Set count,No,"235,0,0,0,0",Yes,Yes,0.3,0.3,,Off,Off,0,0,Off,,,,,,,,,,Done,100,100,Standard,Standard,2D Camera,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,Yes,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0.12,-0.12,First pickup,0,0,0,0,No,No,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
